id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
4318c908-fa08-4a61-9bdd-96aa0c9ac7b2,Abilio Orestes Rodríguez Menjívar,Abilio Orestes Rodríguez Menjívar,arodriguez@asamblea.gob.sv,,,GANA,gana,area/la_unión,La Unión,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/abilio-orestes-rodriguez-menjivar/diputado_fotografia,
eb0f533e-d314-46e1-9bbb-f05944e4eaeb,Alberto Armando Romero Rodríguez,Alberto Armando Romero Rodríguez,aromero@asamblea.gob.sv,,,ARENA,arena,area/cuscatlán,Cuscatlán,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/alberto-armando-romero-rodriguez/diputado_fotografia,
6cef55e3-0771-46fb-82c8-e37d837f58cd,Alma Cruz,Alma Cruz,rosa.cruz@asamblea.gob.sv,,,FMLN,fmln,area/la_paz,La Paz,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/rosa-alma-cruz-marinero/diputado_fotografia,
22b7af92-6589-4949-9f08-67fdabad735b,Ana Lucía Baires de Martínez,Ana Lucía Baires de Martínez,ana.baires@asamblea.gob.sv,,,FMLN,fmln,area/usulután,Usulután,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/ana-lucia-baires-de-martinez/diputado_fotografia,
d9a59f95-6db1-4cbd-bc37-83cc61d5b5d4,Ana Marina Alvarenga Barahona,Ana Marina Alvarenga Barahona,ana.alvarenga@asamblea.gob.sv,,,FMLN,fmln,area/cabañas,Cabañas,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/ana-marina-alvarenga-barahona/diputado_fotografia,
aff659cc-5598-4d0d-ad73-9902d4ac025f,Ana Vilma Albanez de Escobar,Ana Vilma Albanez de Escobar,anav.escobar@asamblea.gob.sv,,,ARENA,arena,area/san_salvador,San Salvador,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/ana-vilma-albanez-de-escobar/diputado_fotografia,
f4cf6313-11a9-450f-9186-1f7e15bea552,Audelia Guadalupe López,Audelia Guadalupe López,audelia.lopez@asamblea.gob.sv,,,FMLN,fmln,,,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/audelia-guadalupe-lopez-de-kleutgens/diputado_fotografia,
4bb6e770-767a-42b3-904b-441d652602d1,Bonner Francisco Jiménez Belloso,Bonner Francisco Jiménez Belloso,bonner.jimenez@asamblea.gob.sv,,,ARENA,arena,,,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/bonner-francisco-jimenez-belloso/diputado_fotografia,
aed678b5-1b17-415e-a4d5-413b44956137,Calixto Mejía Hernández,Calixto Mejía Hernández,calixto.mejia@asamblea.gob.sv,,,FMLN,fmln,,,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/calixto-mejia-hernandez/diputado_fotografia,
5c8ad46d-d0c4-4f37-a3ce-0f2ea07ff360,Carlos Alberto García,Carlos Alberto García,alberto.garcia@asamblea.gob.sv,,,FMLN,fmln,area/san_salvador,San Salvador,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/carlos-alberto-garcia/diputado_fotografia,
4ac67f43-a876-4071-a8f7-745da51af7b5,Carlos Armando Reyes Ramos,Carlos Armando Reyes Ramos,creyes@asamblea.gob.sv,,,ARENA,arena,area/cabañas,Cabañas,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/carlos-armando-reyes-ramos/diputado_fotografia,
63889db0-8804-494f-91d3-d2dc54214818,Carmen Elena Calderón Sol de Escalón,Carmen Elena Calderón Sol de Escalón,mescalon@asamblea.gob.sv,,,ARENA,arena,area/santa_ana,Santa Ana,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/carmen-elena-calderon-sol-de-escalon/diputado_fotografia,
3b83a9e5-bb97-48c4-81ed-643e98107a44,Cristina Esmeralda López,Cristina Esmeralda López,cristina.lopez@asamblea.gob.sv,,,PCN,pcn,,,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/cristina-esmeralda-lopez/diputado_fotografia,
ea623dbf-3a0b-4121-a11b-7b7788c4453a,David Ernesto Reyes Molina,David Ernesto Reyes Molina,david.reyes@asamblea.gob.sv,,,ARENA,arena,,,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/david-ernesto-reyes-molina/diputado_fotografia,
d1ed67e9-f0d9-40cc-adf3-c742027bb29a,Donato Eugenio Vaquerano Rivas,Donato Eugenio Vaquerano Rivas,dvaquerano@asamblea.gob.sv,,,ARENA,arena,area/san_vicente,San Vicente,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/donato-eugenio-vaquerano-rivas/diputado_fotografia,
bbff32bd-34c4-41ec-bbb4-120a5c8e7e9d,Ernesto Luis Muyshondt García Prieto,Ernesto Luis Muyshondt García Prieto,ernesto.muyshondt@asamblea.gob.sv,,,ARENA,arena,,,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/ernesto-luis-muyshondt-garcia-prieto/diputado_fotografia,
660f3157-5dbd-490e-938b-9568e1b17e70,Estela Yanet Hernández Rodríguez,Estela Yanet Hernández Rodríguez,estela.hernandez@asamblea.gob.sv,,,FMLN,fmln,,,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/estela-yanet-hernandez-rodriguez/diputado_fotografia,
9db208e3-9e01-4737-b82c-7b9ed0ae55c3,Francisco José Zablah Safie,Francisco José Zablah Safie,francisco.zablah@asamblea.gob.sv,,,GANA,gana,area/la_libertad,La Libertad,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/francisco-jose-zablah-safie/diputado_fotografia,
6bb054d2-2fa9-4f24-a08a-b480b26c1269,Guadalupe Antonio Vázquez Martínez,Guadalupe Antonio Vázquez Martínez,antonio.vasquez@asamblea.gob.sv,,,GANA,gana,area/morazán,Morazán,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/guadalupe-antonio-vasquez-martinez/diputado_fotografia,
50f859e8-ccb2-4dfa-8cc4-6439bf5a9856,Guillermo Antonio Gallegos Navarrete,Guillermo Antonio Gallegos Navarrete,ggallegos@asamblea.gob.sv,,,GANA,gana,area/san_salvador,San Salvador,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/guillermo-antonio-gallegos-navarrete/diputado_fotografia,
bdcfdac8-b93c-4f50-a3f2-314c2bd284a9,Guillermo Francisco Mata Bennett,Guillermo Francisco Mata Bennett,guillermo.mata@asamblea.gob.sv,,,FMLN,fmln,,,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/guillermo-francisco-mata-bennett/diputado_fotografia,
f95790c5-cee1-4867-a047-033fc2d69231,Hortensia Margarita López Quintana,Hortensia Margarita López Quintana,margarita.lopez@asamblea.gob.sv,,,FMLN,fmln,,,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/hortensia-margarita-lopez-quintana/diputado_fotografia,
97edfb09-6085-43ba-9d54-6d2a585521c0,Jackeline Noemí Rivera Ávalos,Jackeline Noemí Rivera Ávalos,jackeline.rivera@asamblea.gob.sv,,,FMLN,fmln,area/cuscatlán,Cuscatlán,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/jackeline-noemi-rivera-avalos/diputado_fotografia,
0c77003a-fd6c-4d4b-b3b3-4ebf67b38c0a,Jaime Gilberto Valdez Hernández,Jaime Gilberto Valdez Hernández,jaime.valdez@asamblea.gob.sv,,,FMLN,fmln,area/sonsonate,Sonsonate,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/jaime-gilberto-valdez-hernandez/diputado_fotografia,
df774e63-bb75-491c-90ad-db271cefe8e6,Jaime Orlando Sandoval,Jaime Orlando Sandoval,jaime.sandoval@asamblea.gob.sv,,,FMLN,fmln,area/sonsonate,Sonsonate,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/jaime-orlando-sandoval/diputado_fotografia,
10ba04a8-2bb3-4136-a193-f270d464ad68,John Tennant Wright Sol,John Tennant Wright Sol,john.wright@asamblea.gob.sv,,,ARENA,arena,area/san_salvador,San Salvador,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/john-tennant-wright-sol/diputado_fotografia,
ad78410e-d53a-474e-a51b-19dd4782608d,Jorge Alberto Escobar Bernal,Jorge Alberto Escobar Bernal,jorge.escobar@asamblea.gob.sv,,,ARENA,arena,area/la_unión,La Unión,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/jorge-alberto-escobar-bernal/diputado_fotografia,
6d7cbf5e-8dc7-492e-9fdf-a379d7783e80,José Antonio Almendáriz Rivas,José Antonio Almendáriz Rivas,jalmendariz@asamblea.gob.sv,,,PCN,pcn,area/sonsonate,Sonsonate,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/jose-antonio-almendariz-rivas/diputado_fotografia,
cb1372a1-916e-4ba3-87fb-1ac11ce04bae,José Edgar Escolán Batarse,José Edgar Escolán Batarse,edgar.escolan@asamblea.gob.sv,,,ARENA,arena,area/san_miguel,San Miguel,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/jose-edgar-escolan-batarse/diputado_fotografia,
e98249bf-c331-43a8-a2b0-51d5cfd400db,José Francisco Merino López,José Francisco Merino López,jmerino@asamblea.gob.sv,,,PCN,pcn,,,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/jose-francisco-merino-lopez/diputado_fotografia,
8462087a-bc6d-48ba-b5b1-080d2983e9f1,José Javier Palomo Nieto,José Javier Palomo Nieto,jose.palomo@asamblea.gob.sv,,,ARENA,arena,,,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/jose-javier-palomo-nieto/diputado_fotografia,
b7917e3b-ccc5-4d93-bc80-09e794e79802,José Santos Melara Yanes,José Santos Melara Yanes,jose.melara@asamblea.gob.sv,,,FMLN,fmln,,,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/jose-santos-melara-yanes/diputado_fotografia,
98595f50-2c57-4cd2-a52a-3d838dbfa924,José Serafín Orantes Rodríguez,José Serafín Orantes Rodríguez,serafin.orantes@asamblea.gob.sv,,,PCN,pcn,,,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/jose-serafin-orantes-rodriguez/diputado_fotografia,
695fd465-0d21-40fc-ae62-d16b399caf91,Juan Alberto Valiente Álvarez,Juan Alberto Valiente Álvarez,juan.valiente@asamblea.gob.sv,,,ARENA,arena,area/la_libertad,La Libertad,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/juan-alberto-valiente-alvarez/diputado_fotografia,
903f537a-b134-4782-9da8-3332a9da47dd,Juan Carlos Mendoza Portillo,Juan Carlos Mendoza Portillo,juan.mendoza@asamblea.gob.sv,,,GANA,gana,,,Legislative Assembly,2015-2018,,,http://asamblea.gob.sv/pleno/pleno-legislativo/juan-carlos-mendoza-portillo/diputado_fotografia,
