id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata
da919d3c-7428-4060-8210-3f891d64a165,Craig Cannonier,Craig Cannonier,ccannionier@gov.bm,,,OBA,OBA,12,Devonshire South Central,Parliament,2012,,,http://www.parliament.bm/uploadedImages/Image_Gallery/3216HOACRAIGCANNON7EE40(1).jpg,male,Q1281098
4e371e00-0bf3-4f5a-9169-4c5d1a4b7f3d,David Burt,David Burt,dburt@parliament.bm,,,PLP,PLP,18,Pembroke West Central,Parliament,2012,,,http://www.parliament.bm/uploadedImages/Content/About_Parliament/Senate/Members_of_Senate/2243CABSENATORSFO27F4E3.jpeg,male,Q33120852
7bac9f33-a256-4d00-b23f-3034f47cd490,Dennis Lister,Dennis Lister,dlister@parliament.bm,,,PLP,PLP,35,Sandys North Central,Parliament,2012,,,"http://www.parliament.bm/uploadedImages/Image_Gallery/LISTER,%20DENNIS.jpeg",male,
4b1d891c-465c-42c5-86dd-9915ff6d294e,Derrick Burgess,Derrick Burgess,dburgess@parliament.bm,,,PLP,PLP,05,Hamilton East,Parliament,2012,,,http://www.parliament.bm/uploadedImages/Image_Gallery/BURGESS2c%20D%2008.jpg,male,
2b484587-a32d-40ca-acfb-d1d3033f5262,Diallo Rabain,Diallo Rabain,drabain@parliament.bm,,,PLP,PLP,13,Devonshire North Central,Parliament,2012,,,http://www.parliament.bm/uploadedImages/Content/About_Parliament/House_of_Assembly/Members_of_Parliament/Diallo%20Pic.jpg,male,
1b665795-e69c-45f0-85bc-e1a64757aeb5,E. T. Bob Richards,E. T. Bob Richards,brichards@parliament.bm,,,OBA,OBA,11,Devonshire East,Parliament,2012,,,http://www.parliament.bm/uploadedImages/Image_Gallery/RICHARDS%20ET.jpg,male,
430e5466-2563-40f6-a83a-be8ae066f8b1,Glen Smith,Glen Smith,gsmith@parliament.bm,,,OBA,OBA,14,Devonshire North West,Parliament,2012,,,http://www.parliament.bm/uploadedImages/Image_Gallery/SMITH%20GLEN.jpg,male,
5bf62486-7511-4137-a4ff-af93a51c9663,Glenn Blakeney,Glenn Blakeney,gblakeney@parliament.bm,,,PLP,PLP,13,Devonshire North Central,Parliament,2012,,,,male,
22418002-d171-433d-88b0-6dec17be9b0e,Grant Gibbons,Grant Gibbons,ggibbons@parliament.bm,,,OBA,OBA,22,Paget East,Parliament,2012,,,http://www.parliament.bm/uploadedImages/Image_Gallery/GIBBONS%20GRANT.jpg,male,
0347b0da-6105-4972-8e96-ba36ed868290,Jamahl Simmons,Jamahl Simmons,jsimmons@parliament.bm,,,PLP,PLP,33,Sandys South,Parliament,2012,,,http://www.parliament.bm/uploadedImages/Content/About_Parliament/House_of_Assembly/Members_of_Parliament/Jamahl%20Simmons%20Pic.JPG,male,
