id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
8bc2bea4-3a07-4d6b-8306-4e0312c939cc,Adam Bandt,"Bandt, Adam",,AdamBandt,Adam.Bandt.MP,Australian Greens,australian_greens,ocd-division/country:au/state:vic/federal_electorate:melbourne,Melbourne,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/3/31/AdmbandtJuly2010.jpg,male
9775a376-52be-4d7d-ae03-48edfc36beae,Alan Griffin,"Griffin, Alan",,,,Australian Labor Party,australian_labor_party,ocd-division/country:au/state:vic/federal_electorate:bruce,Bruce,House of Representatives,44,,,"https://upload.wikimedia.org/wikipedia/commons/c/cd/Alan_Griffin_MP,_Federal_Member_for_Bruce.jpg",male
e5ea02d1-a007-4e1c-ab7a-0073cbcc259b,Alan Tudge,"Tudge, Alan",alan.tudge.mp@aph.gov.au,,,Liberal Party,liberal_party,ocd-division/country:au/state:vic/federal_electorate:aston,Aston,House of Representatives,44,,,,male
9e0ac321-a35e-4d3c-bec2-93c6f896d033,Alannah Mactiernan,"Mactiernan, Alannah",,,,Australian Labor Party,australian_labor_party,ocd-division/country:au/state:wa/federal_electorate:perth,Perth,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/e/ed/Allanah_MacTiernan_in_2009.jpg,female
e34e9125-ffb6-427e-8e2d-6f8b127607ec,Alex Hawke,"Hawke, Alex",,,,Liberal Party,liberal_party,ocd-division/country:au/state:nsw/federal_electorate:mitchell,Mitchell,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/8/8b/Alex_Hawke.jpg,male
fc84d43e-ff80-49ed-a480-4f8a4c6ee7ef,Amanda Rishworth,"Rishworth, Amanda",,,,Australian Labor Party,australian_labor_party,ocd-division/country:au/state:sa/federal_electorate:kingston,Kingston,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/f/f4/Amanda_Rishworth.jpg,female
8a990ff1-0ab5-47f8-9e7f-3de7f68a70aa,Andrew Broad,"Broad, Andrew",andrew.broad.mp@aph.gov.au,,,National Party,national_party,ocd-division/country:au/state:vic/federal_electorate:mallee,Mallee,House of Representatives,44,,,,male
e05b0c6a-a974-4daf-a352-63eb109d1e15,Andrew Giles,"Giles, Andrew",andrew.giles.mp@aph.gov.au,,,Australian Labor Party,australian_labor_party,ocd-division/country:au/state:vic/federal_electorate:scullin,Scullin,House of Representatives,44,,,,male
938f5a5f-4165-43b1-91e1-78064303ac6c,Andrew Hastie,"Hastie, Andrew",andrew.hastie.mp@aph.gov.au,,hastieandrew,Liberal Party,liberal_party,ocd-division/country:au/state:wa/federal_electorate:canning,Canning,House of Representatives,44,2015-09-19,,,male
381eea49-0f41-472b-a15f-a1eb9ad4b43b,Andrew Laming,"Laming, Andrew",,,,Liberal Party,liberal_party,ocd-division/country:au/state:qld/federal_electorate:bowman,Bowman,House of Representatives,44,,,,male
5ab8fcb4-11f9-4895-a96f-21c54f394898,Andrew Leigh,"Leigh, Andrew",,,,Australian Labor Party,australian_labor_party,ocd-division/country:au/territory:act/federal_electorate:fraser,Fraser,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/8/87/Andrew_Leigh_MP.jpg,male
d0b6d3e5-3cb9-46ee-a205-74bcd2a8b30a,Andrew Nikolic,"Nikolic, Andrew",andrew.nikolic.mp@aph.gov.au,andrewnikolic,AndrewNikolic,Liberal Party,liberal_party,ocd-division/country:au/state:tas/federal_electorate:bass,Bass,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/1/15/Andrew_Nikolic_-June_2009.jpg,male
af553f34-8f78-49c4-a075-a3ed14b23675,Andrew Robb,"Robb, Andrew",,,,Liberal Party,liberal_party,ocd-division/country:au/state:vic/federal_electorate:goldstein,Goldstein,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/9/96/Andrew_Robb_MP.jpg,male
d21688fd-500c-4008-8f80-158b751322c8,Andrew Southcott,"Southcott, Andrew",,,,Liberal Party,liberal_party,ocd-division/country:au/state:sa/federal_electorate:boothby,Boothby,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/4/4d/Andrew_Southcott.jpg,male
b7a17fc8-8d14-4cf2-8fe1-4cc39002fcec,Andrew Wilkie,"Wilkie, Andrew",,,,Independent,independent,ocd-division/country:au/state:tas/federal_electorate:denison,Denison,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/c/ce/Andrew_Wilkie_2.jpg,male
65b51fa0-5d8d-49dd-a9f2-5e36f26017fd,Angus Taylor,"Taylor, Angus",,,,Liberal Party,liberal_party,ocd-division/country:au/state:nsw/federal_electorate:hume,Hume,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/4/43/Angus_Taylor_Portrait_2015.jpg,male
710c9170-6d1e-4512-8033-8ecc846dff6f,Ann Sudmalis,"Sudmalis, Ann",,,,Liberal Party,liberal_party,ocd-division/country:au/state:nsw/federal_electorate:gilmore,Gilmore,House of Representatives,44,,,,female
3d5b5524-a816-4e83-bf41-15842d822581,Anna Burke,"Burke, Anna",,,,Australian Labor Party,australian_labor_party,ocd-division/country:au/state:vic/federal_electorate:chisholm,Chisholm,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/4/4e/Anna_Burke.jpg,female
5e7b542d-5f5e-4502-9ce2-4d0d4eaafc3c,Anthony Albanese,"Albanese, Anthony",,,,Australian Labor Party,australian_labor_party,ocd-division/country:au/state:nsw/federal_electorate:grayndler,Grayndler,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/c/cb/Anthony_Albanese.jpg,male
a4ca3a48-60dd-413f-b825-dc1b11b61fb1,Anthony Byrne,"Byrne, Anthony",,,,Australian Labor Party,australian_labor_party,ocd-division/country:au/state:vic/federal_electorate:holt,Holt,House of Representatives,44,,,,male
3ff42d8e-38ab-4ac0-bb07-f7205470544a,Barnaby Joyce,"Joyce, Barnaby",barnaby.joyce.mp@aph.gov.au,,,National Party,national_party,ocd-division/country:au/state:nsw/federal_electorate:new_england,New England,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/9/96/Senator_Barnaby_Joyce.jpg,male
c40873b8-6003-4471-81fb-1098dcbfc03d,Bernie Ripoll,"Ripoll, Bernie",,,,Australian Labor Party,australian_labor_party,ocd-division/country:au/state:qld/federal_electorate:oxley,Oxley,House of Representatives,44,,,,male
744fc9fe-4cac-4f49-b8f5-b00944c5ef01,Bert Van Manen,"Van Manen, Bert",,,,Liberal Party,liberal_party,ocd-division/country:au/state:qld/federal_electorate:forde,Forde,House of Representatives,44,,,,male
ef4600b0-ae4f-4492-9967-6577b2154d64,Bill Shorten,"Shorten, Bill",bill.shorten.mp@aph.gov.au,,,Australian Labor Party,australian_labor_party,ocd-division/country:au/state:vic/federal_electorate:maribyrnong,Maribyrnong,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/8/86/Bill_Shorten.jpg,male
4915d86c-999e-4119-ab29-d49ff2b37cbc,Bob Baldwin,"Baldwin, Bob",,bobbaldwinmp,bobbaldwinmp,Liberal Party,liberal_party,ocd-division/country:au/state:nsw/federal_electorate:paterson,Paterson,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/c/cc/BobBaldwinMP.jpg,male
863a3eed-4c04-4ba1-9c0c-7237d74c8758,Bob Katter,"Katter, Bob",,,,Independent,independent,ocd-division/country:au/state:qld/federal_electorate:kennedy,Kennedy,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/a/af/Katter_tally_room.jpg,male
c03a6d98-3ea6-43eb-8666-deea8bd83d8c,Brendan O'Connor,"O'Connor, Brendan",,,,Australian Labor Party,australian_labor_party,ocd-division/country:au/state:vic/federal_electorate:gorton,Gorton,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/f/f7/Brendan_O'Connor_MP_2011.jpg,male
25eda983-4514-4f75-98e5-4fc5c896192e,Brett Whiteley,"Whiteley, Brett",,brettwhiteleymp,,Liberal Party,liberal_party,ocd-division/country:au/state:tas/federal_electorate:braddon,Braddon,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/c/c1/Memorial-unveilings-Burnie-20150331-002-crop.jpg,male
a0cca46d-6808-4c89-b96a-5d064a69d145,Bronwyn Bishop,"Bishop, Bronwyn",,,,Liberal Party,liberal_party,ocd-division/country:au/state:nsw/federal_electorate:mackellar,Mackellar,House of Representatives,44,,2013-11-12,https://upload.wikimedia.org/wikipedia/commons/b/b7/Bronwyn_Bishop_-_Flickr_-_Eva_Rinaldi_Celebrity_and_Live_Music_Photographer_(1).jpg,female
a0cca46d-6808-4c89-b96a-5d064a69d145,Bronwyn Bishop,"Bishop, Bronwyn",,,,SPK,spk,ocd-division/country:au/state:nsw/federal_electorate:mackellar,Mackellar,House of Representatives,44,2013-11-12,2015-08-02,https://upload.wikimedia.org/wikipedia/commons/b/b7/Bronwyn_Bishop_-_Flickr_-_Eva_Rinaldi_Celebrity_and_Live_Music_Photographer_(1).jpg,female
a0cca46d-6808-4c89-b96a-5d064a69d145,Bronwyn Bishop,"Bishop, Bronwyn",,,,Liberal Party,liberal_party,ocd-division/country:au/state:nsw/federal_electorate:mackellar,Mackellar,House of Representatives,44,2015-08-02,,https://upload.wikimedia.org/wikipedia/commons/b/b7/Bronwyn_Bishop_-_Flickr_-_Eva_Rinaldi_Celebrity_and_Live_Music_Photographer_(1).jpg,female
c21652aa-ee0a-4032-8306-92b0fb2830ba,Bruce Billson,"Billson, Bruce",,,brucebillsonMP,Liberal Party,liberal_party,ocd-division/country:au/state:vic/federal_electorate:dunkley,Dunkley,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/2/29/Bruce_Billson_headshot.jpg,male
9ee9be17-aeb4-417d-90a3-e774a3bbd269,Bruce Scott,"Scott, Bruce",,,,CWM,cwm,ocd-division/country:au/state:qld/federal_electorate:maranoa,Maranoa,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/c/c1/Bruce_Scott.jpg,male
fb9d872b-f539-42f2-a8a4-c4ec6d443274,Catherine King,"King, Catherine",,,,Australian Labor Party,australian_labor_party,ocd-division/country:au/state:vic/federal_electorate:ballarat,Ballarat,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/c/cb/Catherine_King_Headshot.JPG,female
7c0b3f22-151b-452d-b842-484bcc053aba,Cathy McGowan,"McGowan, Cathy",,,,Independent,independent,ocd-division/country:au/state:vic/federal_electorate:indi,Indi,House of Representatives,44,,,,female
2c1c7f92-58ec-4324-b617-e65d7d35cc86,Chris Bowen,"Bowen, Chris",,,,Australian Labor Party,australian_labor_party,ocd-division/country:au/state:nsw/federal_electorate:mcmahon,McMahon,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/e/e3/Chris_Bowen.JPG,male
a9ffa238-a689-4a84-8ee0-4f8b1bed28c8,Chris Hayes,"Hayes, Chris",,,,Australian Labor Party,australian_labor_party,ocd-division/country:au/state:nsw/federal_electorate:fowler,Fowler,House of Representatives,44,,,,male
a75a818c-1f7e-45d9-ac59-25d11cef8b07,Christian Porter,"Porter, Christian",,,,Liberal Party,liberal_party,ocd-division/country:au/state:wa/federal_electorate:pearce,Pearce,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/4/45/Christian_Porter.jpg,male
96fb7de7-2e09-4fae-97e3-27b2ac4b62e5,Christopher Pyne,"Pyne, Christopher",,cpyne,christopher.pyne,Liberal Party,liberal_party,ocd-division/country:au/state:sa/federal_electorate:sturt,Sturt,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/f/f9/Pyne_old_boy.jpg,male
a9f728c3-7bf5-4547-8641-523a032cb0ec,Clare O'Neil,"O'Neil, Clare",,,,Australian Labor Party,australian_labor_party,ocd-division/country:au/state:vic/federal_electorate:hotham,Hotham,House of Representatives,44,,,,female
1b22cf38-52c8-43a5-9ed6-9ec22e6a1c55,Clive Palmer,"Palmer, Clive",clive.palmer.mp@aph.gov.au,,,Palmer United Party,palmer_united_party,ocd-division/country:au/state:qld/federal_electorate:fairfax,Fairfax,House of Representatives,44,,,"https://upload.wikimedia.org/wikipedia/commons/1/19/Clive_Palmer,_December_2012,_cropped.png",male
e579a5bd-f75f-4e4c-8b3d-3af097e2645e,Craig Kelly,"Kelly, Craig",,,CraigKellyMP,Liberal Party,liberal_party,ocd-division/country:au/state:nsw/federal_electorate:hughes,Hughes,House of Representatives,44,,,,male
9f64d68e-e17f-41f9-9c53-12624457f050,Craig Laundy,"Laundy, Craig",,LaundyCraigMP,,Liberal Party,liberal_party,ocd-division/country:au/state:nsw/federal_electorate:reid,Reid,House of Representatives,44,,,,male
fbbc8bb8-44bd-4f20-89df-0c848c141e70,Dan Tehan,"Tehan, Dan",,,,Liberal Party,liberal_party,ocd-division/country:au/state:vic/federal_electorate:wannon,Wannon,House of Representatives,44,,,,male
edfed82d-acf2-41a2-ab79-0e1635321751,Darren Chester,"Chester, Darren",,,,National Party,national_party,ocd-division/country:au/state:vic/federal_electorate:gippsland,Gippsland,House of Representatives,44,,,"https://upload.wikimedia.org/wikipedia/commons/9/9a/Darren_Chester,_Aus_Nat_Party,_Fed_MP_Gippsland,_2009.jpg",male
46aabac2-be1d-4a2f-8654-652e9b4e5ba3,David Coleman,"Coleman, David",,,,Liberal Party,liberal_party,ocd-division/country:au/state:nsw/federal_electorate:banks,Banks,House of Representatives,44,,,,male
398b960c-92c0-4183-92c1-74d35ea4ec38,David Feeney,"Feeney, David",,,,Australian Labor Party,australian_labor_party,ocd-division/country:au/state:vic/federal_electorate:batman,Batman,House of Representatives,44,,,,male
546c1f34-fb68-487e-b4f8-24ad9bfcf5be,David Gillespie,"Gillespie, David",,davegillespiemp,DavidGillespieMP,National Party,national_party,ocd-division/country:au/state:nsw/federal_electorate:lyne,Lyne,House of Representatives,44,,,,male
61a7065c-ca3f-4c0a-bd47-77026815a8e1,Dennis Jensen,"Jensen, Dennis",,DennisJensenMP,,Liberal Party,liberal_party,ocd-division/country:au/state:wa/federal_electorate:tangney,Tangney,House of Representatives,44,,,,male
254ff43c-eafe-4986-a7f8-5fc000fd188d,Don Randall,"Randall, Don",,,,Liberal Party,liberal_party,ocd-division/country:au/state:wa/federal_electorate:canning,Canning,House of Representatives,44,,2015-07-21,https://upload.wikimedia.org/wikipedia/commons/1/14/Don_Randall.jpg,male
c344052a-1711-4438-9104-68eef7ac0dc7,Ed Husic,"Husic, Ed",,,,Australian Labor Party,australian_labor_party,ocd-division/country:au/state:nsw/federal_electorate:chifley,Chifley,House of Representatives,44,,,,male
f1ab7f03-f884-4868-a72d-d3930d55a684,Eric Hutchinson,"Hutchinson, Eric",,,,Liberal Party,liberal_party,ocd-division/country:au/state:tas/federal_electorate:lyons,Lyons,House of Representatives,44,,,,male
dcd72411-fb48-4bae-a856-87bdd4fa6c7a,Ewen Jones,"Jones, Ewen",,,,Liberal Party,liberal_party,ocd-division/country:au/state:qld/federal_electorate:herbert,Herbert,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/e/e9/Ewen_Jones.jpg,male
109866cb-4d9a-40a4-a0e2-2773e7fec734,Fiona Scott,"Scott, Fiona",fiona.scott.mp@aph.gov.au,,,Liberal Party,liberal_party,ocd-division/country:au/state:nsw/federal_electorate:lindsay,Lindsay,House of Representatives,44,,,,female
3a955a13-cfbf-44ff-a396-323f69a0333d,Gai Brodtmann,"Brodtmann, Gai",,,,Australian Labor Party,australian_labor_party,ocd-division/country:au/territory:act/federal_electorate:canberra,Canberra,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/2/2d/Gai_Brodtmann.jpg,female
a26617e1-8731-4d6a-9153-d2e5bf2c5aa1,Gary Gray,"Gray, Gary",,,,Australian Labor Party,australian_labor_party,ocd-division/country:au/state:wa/federal_electorate:brand,Brand,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/1/18/Gary_Gray_September_2011.jpg,male
45cb835e-be93-4392-8bfa-48181fdc53e5,George Christensen,"Christensen, George",george.christensen.mp@aph.gov.au,,,Liberal Party,liberal_party,ocd-division/country:au/state:qld/federal_electorate:dawson,Dawson,House of Representatives,44,,,,male
71da8087-4ea1-4a09-97c5-ba9217a11efd,Graham Perrett,"Perrett, Graham",,,,Australian Labor Party,australian_labor_party,ocd-division/country:au/state:qld/federal_electorate:moreton,Moreton,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/5/54/Graham_Perrett_Portrait_2013.jpg,male
84408d61-da38-48e6-a66c-dca517711fcc,Greg Hunt,"Hunt, Greg",,greghuntmp,greg.hunt.mp,Liberal Party,liberal_party,ocd-division/country:au/state:vic/federal_electorate:flinders,Flinders,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/b/b5/Greg_Hunt.jpg,male
e237cde9-1c83-4d16-a45e-0cd997ad74b8,Ian Goodenough,"Goodenough, Ian",ian.goodenough.mp@aph.gov.au,,,Liberal Party,liberal_party,ocd-division/country:au/state:wa/federal_electorate:moore,Moore,House of Representatives,44,,,https://upload.wikimedia.org/wikipedia/commons/c/c0/Ian_Goodenough_MHR_Profile.jpg,male
