id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata,wikidata_group,wikidata_area
58cf8f43-6778-4b2f-ba56-7b8f73532078,Alexandre BORDERO,Alexandre BORDERO,,,,UDM Union Des Monégasques,e7514891-4252-4897-86ce-20e87cd65903,,,National Council,2008,,,http://www.conseil-national.mc/images/histoire-conseil-national/elus-2008-2013/a-bordero.jpg,male,,Q2053150,
c9dcf443-5b48-49f5-8cef-44200ad6f47b,Anne POYARD-VATRICAN,Anne POYARD-VATRICAN,,,,UP Union pour la Principauté UpM (Union pour Monaco),11b87d67-3a32-4850-b505-a1fbb7eeb152,,,National Council,2008,,,http://www.conseil-national.mc/images/histoire-conseil-national/elus-2008-2013/a-poyard-vatrican.jpg,female,,Q4005611,
414c95ab-4bcd-4b12-aa97-b213f00cba7f,Bernard MARQUET,Bernard MARQUET,,,,UDM Union Des Monégasques,e7514891-4252-4897-86ce-20e87cd65903,,,National Council,2008,,,http://www.conseil-national.mc/images/histoire-conseil-national/elus-2008-2013/b-marquet.jpg,male,,Q2053150,
1d93838e-6598-4d3c-a710-10eec9548461,Brigitte BOCCONE-PAGES,Brigitte BOCCONE-PAGES,,,,UP Union pour la Principauté UpM (Union pour Monaco),11b87d67-3a32-4850-b505-a1fbb7eeb152,,,National Council,2008,,,http://www.conseil-national.mc/images/histoire-conseil-national/elus-2008-2013/b-boccone-pages.jpg,female,,Q4005611,
cf53bff8-0ad1-4acd-86c7-c3586d68e0af,Christophe SPILIOTIS-SAQUET,Christophe SPILIOTIS-SAQUET,,,,Independent,independent,,,National Council,2008,,,http://www.conseil-national.mc/images/histoire-conseil-national/elus-2008-2013/c-spiliotis-saquet.jpg,male,,,
783a2833-98fb-4a4b-8957-c2f00fd49f49,Christophe STEINER,Christophe STEINER,c.steiner@conseil-national.mc,ChrisSteinerMC,,R&E Rassemblement et Enjeux,eb27857a-101a-4efd-af6c-19cf434bc4bd,,,National Council,2008,,,http://www.conseil-national.mc/images/les-elus/christophe-steiner.jpg,male,Q25999626,Q3929414,
9cdeed97-6d9a-446f-9d9d-d757ad35da56,Claude CELLARIO,Claude CELLARIO,,,,UNAM Union Nationale pour l'Avenir de Monaco UpM (Union pour Monaco),4917b440-ec73-46d8-91ef-9e8e720e75d1,,,National Council,2008,,,http://www.conseil-national.mc/images/histoire-conseil-national/elus-2008-2013/c-cellario.jpg,male,,Q4005613,
21865150-43b2-4b43-8e9c-15adf89e8925,Eric GUAZZONNE,Eric GUAZZONNE,,,,UNAM Union Nationale pour l'Avenir de Monaco UpM (Union pour Monaco),4917b440-ec73-46d8-91ef-9e8e720e75d1,,,National Council,2008,,,http://www.conseil-national.mc/images/histoire-conseil-national/elus-2008-2013/e-guazzonne.jpg,male,,Q4005613,
25e19ea7-eda6-4c2c-bf12-51116d446f46,Fabrice NOTARI,Fabrice NOTARI,,,,UDM Union Des Monégasques,e7514891-4252-4897-86ce-20e87cd65903,,,National Council,2008,,,http://www.conseil-national.mc/images/histoire-conseil-national/elus-2008-2013/f-notari.jpg,male,,Q2053150,
fb697241-3d14-4ff6-b9b3-07632411160c,Guillaume ROSE,Guillaume ROSE,,,,UDM Union Des Monégasques,e7514891-4252-4897-86ce-20e87cd65903,,,National Council,2008,,,http://www.conseil-national.mc/images/histoire-conseil-national/elus-2008-2013/g-rose.jpg,male,,Q2053150,
aa7df0a8-c160-4147-b8c2-ecaa6d839778,Gérard BERTRAND,Gérard BERTRAND,,,,UDM Union Des Monégasques,e7514891-4252-4897-86ce-20e87cd65903,,,National Council,2008,,,http://www.conseil-national.mc/images/histoire-conseil-national/elus-2008-2013/g-bertrand.jpg,male,,Q2053150,
d85996fe-3009-4e16-b13a-050b13b4fbb3,Jean-Charles GARDETTO,Jean-Charles GARDETTO,,,,UDM Union Des Monégasques,e7514891-4252-4897-86ce-20e87cd65903,,,National Council,2008,,,http://www.conseil-national.mc/images/histoire-conseil-national/elus-2008-2013/jc-gardetto.jpg,male,,Q2053150,
1403f449-2ecf-471f-9a40-4fe141a8ac11,Jean-François ROBILLON,Jean-François ROBILLON,jf.robillon@conseil-national.mc,,,UDM Union Des Monégasques,e7514891-4252-4897-86ce-20e87cd65903,,,National Council,2008,,,http://www.conseil-national.mc/images/les-elus/jean-francois-robillon.jpg,male,Q16194850,Q2053150,
95d751a1-ceb8-44a2-a26e-49cc15fcec36,Laurent NOUVION,Laurent NOUVION,lnp@conseil-national.mc,,,R&E Rassemblement et Enjeux,eb27857a-101a-4efd-af6c-19cf434bc4bd,,,National Council,2008,,,http://www.conseil-national.mc/images/les-elus/laurent-nouvion.jpg,male,Q16204459,Q3929414,
2e704dfa-f7bd-4930-8550-6e521cc55ba0,Marc BURINI,Marc BURINI,m.burini@conseil-national.mc,,,R&E Rassemblement et Enjeux,eb27857a-101a-4efd-af6c-19cf434bc4bd,,,National Council,2008,,,http://www.conseil-national.mc/images/les-elus/marc-burini.jpg,male,Q41449622,Q3929414,
