id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
Alain-FICINI,Alain FICINI,a.ficini@conseil-national.mc,,HM Horizon Monaco,hm_horizon_monaco,,National Council,2013,,,http://www.conseil-national.mc/images/les-elus/alain-ficini.jpg,
Bernard-PASQUIER,Bernard PASQUIER,b.pasquier@conseil-national.mc,,UM Union Monégasque,um_union_monégasque,,National Council,2013,,,http://www.conseil-national.mc/images/les-elus/bernard-pasquier.jpg,
Beatrice-FRESKO-ROLFO,Béatrice FRESKO-ROLFO,b.fresko@conseil-national.mc,,HM Horizon Monaco,hm_horizon_monaco,,National Council,2013,,,http://www.conseil-national.mc/images/les-elus/beatrice-fresko-rolfo.jpg,
Caroline-ROUGAIGNON-VERNIN,Caroline ROUGAIGNON-VERNIN,c.rougaignon-vernin@conseil-national.mc,,HM Horizon Monaco,hm_horizon_monaco,,National Council,2013,,,http://www.conseil-national.mc/images/les-elus/caroline-rougaignon-vernin.jpg,
Christian-BARILARO,Christian BARILARO,c.barilaro@conseil-national.mc,,HM Horizon Monaco,hm_horizon_monaco,,National Council,2013,,,http://www.conseil-national.mc/images/les-elus/christian-barilaro.jpg,
Christophe-ROBINO,Christophe ROBINO,c.robino@conseil-national.mc,,HM Horizon Monaco,hm_horizon_monaco,,National Council,2013,,,http://www.conseil-national.mc/images/les-elus/christophe-robino.jpg,
Christophe-STEINER,Christophe STEINER,c.steiner@conseil-national.mc,,HM Horizon Monaco,hm_horizon_monaco,,National Council,2013,,,http://www.conseil-national.mc/images/les-elus/christophe-steiner.jpg,
Claude-BOISSON,Claude BOISSON,c.boisson@conseil-national.mc,,HM Horizon Monaco,hm_horizon_monaco,,National Council,2013,,,http://www.conseil-national.mc/images/les-elus/claude-boisson.jpg,
Daniel-BOERI,Daniel BOERI,d.boeri@conseil-national.mc,,HM Horizon Monaco,hm_horizon_monaco,,National Council,2013,,,http://www.conseil-national.mc/images/les-elus/daniel-boeri.jpg,
Eric-ELENA,Eric ELENA,e.elena@conseil-national.mc,,R Renaissance,r_renaissance,,National Council,2013,,,http://www.conseil-national.mc/images/les-elus/eric-elena.jpg,
Jacques-RIT,Jacques RIT,j.rit@conseil-national.mc,,HM Horizon Monaco,hm_horizon_monaco,,National Council,2013,,,http://www.conseil-national.mc/images/les-elus/jacques-rit.jpg,
Jean-Charles-ALLAVENA,Jean-Charles ALLAVENA,jc.allavena@conseil-national.mc,,HM Horizon Monaco,hm_horizon_monaco,,National Council,2013,,,http://www.conseil-national.mc/images/les-elus/jean-charles-allavena.jpg,
Jean-Francois-ROBILLON,Jean-François ROBILLON,jf.robillon@conseil-national.mc,,UM Union Monégasque,um_union_monégasque,,National Council,2013,,,http://www.conseil-national.mc/images/les-elus/jean-francois-robillon.jpg,
Jean-Louis-GRINDA,Jean-Louis GRINDA,jl.grinda@conseil-national.mc,,UM Union Monégasque,um_union_monégasque,,National Council,2013,,,http://www.conseil-national.mc/images/les-elus/jean-louis-grinda.jpg,
Jean-Michel-CUCCHI,Jean-Michel CUCCHI,jm.cucchi@conseil-national.mc,,HM Horizon Monaco,hm_horizon_monaco,,National Council,2013,,,http://www.conseil-national.mc/images/les-elus/jean-michel-cucchi_2.jpg,
Laurent-NOUVION,Laurent NOUVION,lnp@conseil-national.mc,,HM Horizon Monaco,hm_horizon_monaco,,National Council,2013,,,http://www.conseil-national.mc/images/les-elus/laurent-nouvion.jpg,
Marc-BURINI,Marc BURINI,m.burini@conseil-national.mc,,HM Horizon Monaco,hm_horizon_monaco,,National Council,2013,,,http://www.conseil-national.mc/images/les-elus/marc-burini.jpg,
Nathalie-AMORATTI-BLANC,Nathalie AMORATTI-BLANC,n.amoratti-blanc@conseil-national.mc,,HM Horizon Monaco,hm_horizon_monaco,,National Council,2013,,,http://www.conseil-national.mc/images/les-elus/nathalie-amoratti-blanc.jpg,
Philippe-CLERISSI,Philippe CLERISSI,p.clerissi@conseil-national.mc,,HM Horizon Monaco,hm_horizon_monaco,,National Council,2013,,,http://www.conseil-national.mc/images/les-elus/philippe-clerissi.jpg,
Pierre-SVARA,Pierre SVARA,p.svara@conseil-national.mc,,HM Horizon Monaco,hm_horizon_monaco,,National Council,2013,,,http://www.conseil-national.mc/images/les-elus/pierre-svara.jpg,
Sophie-LAVAGNA,Sophie LAVAGNA,s.lavagna@conseil-national.mc,,HM Horizon Monaco,hm_horizon_monaco,,National Council,2013,,,http://www.conseil-national.mc/images/les-elus/sophie-lavagna.jpg,
Thierry-CROVETTO,Thierry CROVETTO,t.crovetto@conseil-national.mc,,HM Horizon Monaco,hm_horizon_monaco,,National Council,2013,,,http://www.conseil-national.mc/images/les-elus/thierry-crovetto.jpg,
Thierry-POYET,Thierry POYET,t.poyet@conseil-national.mc,,HM Horizon Monaco,hm_horizon_monaco,,National Council,2013,,,http://www.conseil-national.mc/images/les-elus/thierry-poyet.jpg,
Valerie-ROSSI,Valérie ROSSI,v.rossi@conseil-national.mc,,HM Horizon Monaco,hm_horizon_monaco,,National Council,2013,,,http://www.conseil-national.mc/images/les-elus/valerie-rossi.jpg,
