id,name,position_id,position,label,start_date,end_date,ordinal
Q10648,Gordon Brown,Q10648-1ac74192-46b5-7b90-fee7-eb78433fae26,Q14211,Prime Minister of the United Kingdom,2007-06-27,2010-05-11,74
Q10648,Gordon Brown,Q10648-15374545-9DC8-4345-BC9E-D922A286D9BA,Q3315116,Minister for the Civil Service,2007-06-27,2010-05-11,0
Q10648,Gordon Brown,Q10648-e37475b5-40c0-acd2-bcea-aad91fe5c868,Q531471,Chancellor of the Exchequer,1997-05-02,2007-06-27,0
Q10652,Alex Salmond,Q10652-3a551f82-4475-19a9-f95d-4083ed53bfac,Q1362216,First Minister of Scotland,2007-05-16,2014-11-19,0
Q106618,Henry Campbell-Bannerman,Q106618-42A1AA0F-4A19-4AE3-BBCD-23EEADB04664,Q14211,Prime Minister of the United Kingdom,1905-12-05,1908-04-03,0
Q106618,Henry Campbell-Bannerman,Q106618-C480B09A-65F2-4BA1-B515-77936DB54C8A,Q251724,Chief Secretary for Ireland,1884-10-23,1885-06-25,0
Q106618,Henry Campbell-Bannerman,Q106618-BCF88035-75E8-4304-A8AB-B23C69187487,Q2636053,Leader of the House of Commons,"","",0
Q106618,Henry Campbell-Bannerman,Q106618-18AD82BF-59CF-44E6-BE82-42E9944E7070,Q622568,Secretary of State for War,1892-08-18,1895-06-21,0
Q10664,Neville Chamberlain,q10664-75b7ba12-46d3-d89c-f144-58198f76d825,Q14211,Prime Minister of the United Kingdom,1937-05-28,1940-05-10,0
Q10664,Neville Chamberlain,Q10664-5178AFD7-3EDA-4FD0-8185-E1AE822E4959,Q3397406,Secretary of State for Health and Social Care,1931-08-25,1931-11-05,0
Q10664,Neville Chamberlain,q10664-bf30957a-47c1-c0a4-2a4a-afea67046320,Q531471,Chancellor of the Exchequer,1931-11-05,1937-05-28,0
Q11727985,"John Sinclair, 1st Baron Pentland",Q11727985-9CB20255-2D25-473A-ACCA-53464B00502F,Q111784,Secretary of State for Scotland,"","",0
Q1175443,David Maclean,Q1175443-CACBAE61-1313-4C9C-83AE-F0DBC188225B,Q4122313,Secretary of State for the Environment,1992-04-14,1993-05-27,0
Q1200811,Desmond FitzGerald,Q1200811-6c52d354-4066-0d88-22ff-8e64052f778d,Q6865781,Minister for Defence,1927-06-23,1932-03-09,0
Q1200811,Desmond FitzGerald,Q1200811-ef3d32cc-4983-e4fc-9319-c70fd45f575b,Q6865853,Minister for Foreign Affairs and Trade,1922-08-30,1927-06-23,0
Q1217502,Hugh Childers,Q1217502-A989707C-7D84-4AAC-8367-248BB8AF1EE6,Q2484309,Secretary of State for the Home Department,1886-02-06,1886-07-25,0
Q1217502,Hugh Childers,Q1217502-44EE3A1F-D247-4599-9DAA-F9233ECD41F0,Q531471,Chancellor of the Exchequer,1882-12-16,1885-06-09,0
Q1217502,Hugh Childers,Q1217502-20680395-DDD4-439B-9F71-5D9B9DD9487B,Q622568,Secretary of State for War,"","",0
Q122522,"Leslie Hore-Belisha, 1st Baron Hore-Belisha",Q122522-DA50FAE3-F508-469F-9C27-B44BA6014A50,Q3246797,Secretary of State for Transport,1934-06-29,1937-05-28,0
Q122522,"Leslie Hore-Belisha, 1st Baron Hore-Belisha",Q122522-DA014F9C-231A-4D90-B20B-4BD569F02F8C,Q5449647,Financial Secretary to the Treasury,1932-09-29,1934-06-29,0
Q122522,"Leslie Hore-Belisha, 1st Baron Hore-Belisha",Q122522-FEAAABF9-D86A-434E-BCC3-2AC32D57CD67,Q622568,Secretary of State for War,1937-05-28,1940-01-05,0
Q1230681,"Sir George Cornewall Lewis, 2nd Baronet",Q1230681-7190FC2A-056A-4254-921E-7BAE8780E298,Q2484309,Secretary of State for the Home Department,1859-06-18,1861-07-25,0
Q1230681,"Sir George Cornewall Lewis, 2nd Baronet",Q1230681-490E7BA1-485E-49FE-9450-F589974E193D,Q531471,Chancellor of the Exchequer,1855-02-28,1858-02-21,0
Q1241043,"Robert Horne, 1st Viscount Horne of Slamannan",Q1241043-913F1AF8-B678-4491-B4EB-82B34727884C,Q531471,Chancellor of the Exchequer,1921-04-01,1922-10-19,0
