id,name,email,twitter,group,area,chamber,start_date,end_date
Craig_Cannonier,Craig Cannonier,ccannionier@gov.bm,,OBA,12 - Devonshire South Central,Parliament,2012-12-17,""
E._David_Burt,David Burt,dburt@parliament.bm,,PLP,18 - Pembroke West Central,Parliament,2012-12-17,""
Dennis_Lister,Dennis Lister,dlister@parliament.bm,,PLP,35 - Sandys North Central,Parliament,2012-12-17,""
Derrick_Burgess,Derrick Burgess,dburgess@parliament.bm,,PLP,05 - Hamilton East,Parliament,2012-12-17,""
Bob_Richards,E. T. Bob Richards,brichards@parliament.bm,,OBA,11 - Devonshire East,Parliament,2012-12-17,""
Glen_Smith,Glen Smith,gsmith@parliament.bm,,OBA,14 - Devonshire North West,Parliament,2012-12-17,""
Glen_Blakeney_Bio,Glenn Blakeney,gblakeney@parliament.bm,,PLP,13 - Devonshire North Central,Parliament,2012-12-17,""
Dr._Grant_Gibbons,Grant Gibbons,ggibbons@parliament.bm,,OBA,22 - Paget East,Parliament,2012-12-17,""
Mr._Jamahl_S._Simmons,Jamahl Simmons,"",,PLP,33 - Sandys South,Parliament,2012-12-17,""
Jeanne_Atherden,Jeanne Atherden,jatherden@parliament.bm,,OBA,19 - Pembroke West,Parliament,2012-12-17,""
Jeff_Sousa,Jeff Sousa,jsousa@parliament.bm,,OBA,28 - Warwick West,Parliament,2012-12-17,""
Kenneth_Bascome,Kenneth Bascome,kbascome@parliament.bm,,OBA,01 - St. George's North,Parliament,2012-12-17,""
Mrs._Kim_Wilson,Kim Wilson,kwilson@parliament.bm,,PLP,34 - Sandys South Central,Parliament,2012-12-17,""
Lawrence_Scott,Lawrence Scott,lwscott@parliament.bm,,PLP,24 - Warwick South East,Parliament,2012-12-17,""
Leah_Scott,Leah Scott,lkscott@gov.bm,,OBA,30 - Southampton East Central,Parliament,2012-12-17,""
Lavita_Foggo,Lovitta Foggo ,lfoggo@parliament.bm,,PLP,03 - St. David's,Parliament,2012-12-17,""
Marc_Bean,Marc Bean ,mbean@parliament.bm,,PLP,26 - Warwick South Central,Parliament,2012-12-17,""
Mark_Pettingill,Mark Pettingill,mpettingill@parliament.bm,,OBA,25 - Warwick North East,Parliament,2012-12-17,""
Mr._Michael_Dunkle,Michael Dunkley,mdunkley@parliament.bm,,OBA,10 - Smiths North,Parliament,2012-12-17,""
Michael_Scott,Michael Scott,mscott@parliament.bm,,PLP,36 - Sandys North,Parliament,2012-12-17,""
Michael_Weeks,Michael Weeks,mweeks@parliament.bm,,PLP,16 - Pembroke East Central,Parliament,2012-12-17,""
Cole_Simons,N. Cole Simons,nsimons@parliament.bm,,OBA,08 - Smiths South,Parliament,2012-12-17,""
Nandi_Davis,Nandi Outerbridge,nouterbridge@parliament.bm,,OBA,02 - St. George's West,Parliament,2012-12-17,""
Patricia_Gordon_Pamplin,Patricia Gordon Pamplin,ppamplin@parliament.bm,,OBA,23 - Paget West,Parliament,2012-12-17,""
Randy_Horton,Randolph Horton,rhorton@parliament.bm,,Independent,32 - Southampton West,Parliament,2012-12-17,""
Rolfe_Commissiong,Rolfe Commissiong,rcommissiong@parliament.bm,,PLP,21 - Pembroke South East,Parliament,2012-12-17,""
Shawn_Crockwell,Shawn Crockwell,scrockwell@parliament.bm,,OBA,31 - Southampton West Central,Parliament,2012-12-17,""
Susan_Jackson,Susan Jackson,sjackson@parliament.bm,,OBA,20 - Pembroke South West,Parliament,2012-12-17,""
Suzann_Roberts-Holshouser,Suzann Roberts-Holshouser,sholshouser@parliament.bm,,OBA,04 - St. George's South,Parliament,2012-12-17,""
Sylvan_Richards_,Sylvan Richards Jr.,srichards@parliament.bm,,OBA,07 - Hamilton South,Parliament,2012-12-17,""
Trevor_Moniz,Trevor Moniz,tmoniz@parliament.bm,,OBA,09 - Smiths West,Parliament,2012-12-17,""
Walter_Roban,Walter Roban,wroban@parliament.bm,,PLP,15 - Pembroke East,Parliament,2012-12-17,""
Walton_Brown,Walton Brown,wbrown@parliament.bm,,PLP,17 - Pembroke Central,Parliament,2012-12-17,""
Wayne_Furbert,Wayne Furbert,wfurbert@parliament.bm,,PLP,06 - Hamilton West,Parliament,2012-12-17,""
Wayne_Scott,Wayne Scott,rwscott@parliament.bm,,OBA,27 - Warwick North Central,Parliament,2012-12-17,""
Zane_Desilva,Zane DeSilva,zdesilva@parliament.bm,,PLP,29 - Southampton East,Parliament,2012-12-17,""
