id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
25798a7f-a63e-4525-88e7-08999a31ebe8,Abel Baptista,Abel Baptista,abel.l.baptista@cds.parlamento.pt,,,CDS-PP,cds-pp,area/viana_do_castelo,Viana do Castelo,Assembleia da República,12,,,http://demo.cratica.org/media/img/deputados/2167.jpg,male
c0f9f8e7-a1d7-41ad-913e-1a898b479fd3,Acácio Pinto,Acácio Pinto,gp_ps@ps.parlamento.pt,,,PS,ps,area/viseu,Viseu,Assembleia da República,12,,,http://demo.cratica.org/media/img/deputados/4208.jpg,
3e4d2062-e118-4c9c-8795-212a1d2f515c,Adriano Rafael Moreira,Adriano Rafael Moreira,,,,PSD,psd,area/porto,Porto,Assembleia da República,12,,,http://demo.cratica.org/media/img/deputados/2027.jpg,
0b74549b-a128-48e8-90d3-90b655e25ee0,Adão Silva,Adão Silva,adaosilva@psd.parlamento.pt,,,PSD,psd,area/bragança,Bragança,Assembleia da República,12,,,http://demo.cratica.org/media/img/deputados/3.jpg,
fe69928e-ce18-4320-9ff8-cd18ab33e25a,Afonso Oliveira,Afonso Oliveira,,,,PSD,psd,area/porto,Porto,Assembleia da República,12,,,http://demo.cratica.org/media/img/deputados/4397.jpg,
25fb7522-e77c-4e19-a003-4831d46e489a,Agostinho Santa,Agostinho Santa,,,,PS,ps,area/vila_real,Vila Real,Assembleia da República,12,,,http://demo.cratica.org/media/img/deputados/4363.jpg,
f8cf72f1-b5d8-4e92-a161-f7f3cd143175,Alberto Costa,Alberto Costa,gp_ps@ps.parlamento.pt,,,PS,ps,area/lisboa,Lisboa,Assembleia da República,12,,,http://demo.cratica.org/media/img/deputados/143.jpg,
4e5e0bd2-ad17-4ef0-8013-51d364baaf1c,Alberto Martins,Alberto Martins,,,,PS,ps,area/porto,Porto,Assembleia da República,12,,,http://demo.cratica.org/media/img/deputados/462.jpg,male
33b789d3-912c-4620-ab56-8d7a28a2b676,Altino Bessa,Altino Bessa,abessa@cds.parlamento.pt,,,CDS-PP,cds-pp,area/braga,Braga,Assembleia da República,12,,,http://demo.cratica.org/media/img/deputados/1048.jpg,
6f8f89e7-1eda-4e50-aa6f-6bab886f999e,Amadeu Soares Albergaria,Amadeu Soares Albergaria,,aalbergaria,,PSD,psd,area/aveiro,Aveiro,Assembleia da República,12,,,http://demo.cratica.org/media/img/deputados/3919.jpg,
e7431c45-9c70-4e08-9813-dc2f160785ed,Ana Catarina Mendonça Mendes,Ana Catarina Mendonça Mendes,catarina@ps.parlamento.pt,,,PS,ps,area/setúbal,Setúbal,Assembleia da República,12,,,http://demo.cratica.org/media/img/deputados/1212.jpg,
a1e37ef9-5316-430a-9aac-363a335fc37e,Ana Paula Vitorino,Ana Paula Vitorino,gp_ps@ps.parlamento.pt,,,PS,ps,area/porto,Porto,Assembleia da República,12,,,http://demo.cratica.org/media/img/deputados/2263.jpg,
