id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,term,start_date,image,gender,wikidata,wikidata_group,wikidata_area
35c3024e-a6a3-4ce3-837b-e849ff8c98e2,Alex Gallacher,"Gallacher, Alex",senator.gallacher@aph.gov.au,mceachian,,Australian Labor Party,australian_labor_party,sa,SA,45,2016-07-02,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/204953/upload_ref_binary/204953.jpg,male,Q4717023,Q216082,Q35715
c0a4b8bb-8ba2-459d-819a-1627e0588079,Amanda Stoker,"Stoker, Amanda",,stoker_aj,,Liberal Party,liberal_party,queensland,Queensland,45,2018-03-21,,female,Q50808634,Q241149,Q36074
fbbaa6ca-68ea-4093-94c4-28fe8eb9a5e7,Anne Ruston,"Ruston, Anne",senator.ruston@aph.gov.au,Anne_Ruston,AnneRuston,Liberal Party,liberal_party,sa,SA,45,2016-07-02,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/243273/upload_ref_binary/243273.jpg,female,Q4768766,Q241149,Q35715
0eaac078-912d-492f-8f4a-c3cfaa50d6f9,Anne Urquhart,"Urquhart, Anne",senator.urquhart@aph.gov.au,AUSenator,,Australian Labor Party,australian_labor_party,tasmania,Tasmania,45,2016-07-02,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/231199/upload_ref_binary/231199.jpg,female,Q4768857,Q216082,Q34366
c92a9030-27d8-404f-b666-892e36d7da87,Anthony Chisholm,"Chisholm, Anthony",senator.chisholm@aph.gov.au,AnthonyChisholm,,Australian Labor Party,australian_labor_party,queensland,Queensland,45,2016-07-02,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/39801/upload_ref_binary/39801.jpg,male,Q18719336,Q216082,Q36074
800fed41-c946-4010-a910-41c820bf3ca2,Arthur Sinodinos,"Sinodinos, Arthur",senator.sinodinos@aph.gov.au,A_Sinodinos,,Liberal Party,liberal_party,nsw,NSW,45,2016-07-02,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/BV7/upload_ref_binary/BV7.jpg,male,Q4800293,Q241149,Q3224
c4341e91-11b2-42ea-9664-643fa32fb102,Barry O'Sullivan,"O'Sullivan, Barry",,BarryOQld,,National Party,national_party,queensland,Queensland,45,2016-07-02,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/247871/upload_ref_binary/247871.jpg,male,Q16189433,Q946040,Q36074
dc64384f-3d50-4021-934c-afafc23d789c,Brian Burston,"Burston, Brian",senator.burston@aph.gov.au,SenatorBurston,,United Australia Party,united_australia_party,nsw,NSW,45,2018-06-18,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/207807/upload_ref_binary/207807.jpg,male,Q26703252,,Q3224
0e0fb1ae-b324-4018-aebc-ff9ef55b16e0,Bridget McKenzie,"McKenzie, Bridget",senator.mckenzie@aph.gov.au,senbmckenzie,,National Party,national_party,victoria,Victoria,45,2016-07-02,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/207825/upload_ref_binary/207825.jpg,female,Q4966734,Q946040,Q36687
221d6348-d4a1-4406-b908-d45edd9327c7,Carol Brown,"Brown, Carol",senator.carol.brown@aph.gov.au,SenCarolBrown,,Australian Labor Party,australian_labor_party,tasmania,Tasmania,45,2016-07-02,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/F49/upload_ref_binary/F49.JPG,female,Q5044273,Q216082,Q34366
f2d05b01-1472-4872-af70-7477dae18722,Catryna Bilyk,"Bilyk, Catryna",,Catbilyk,,Australian Labor Party,australian_labor_party,tasmania,Tasmania,45,2016-07-02,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/HZB/upload_ref_binary/HZB.jpg,female,Q5053981,Q216082,Q34366
35fb4043-6d9f-4bfd-8130-1284b7ea8e02,Chris Ketter,"Ketter, Chris",,SenChrisKetter,,Australian Labor Party,australian_labor_party,queensland,Queensland,45,2016-07-02,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/244247/upload_ref_binary/244247.jpg,male,Q17285485,Q216082,Q36074
