id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata,wikidata_group,wikidata_area
2bccfeee-aeb1-4223-b0b9-2160ff3625a2,Adamou Adamos,Adamou Adamos,aadamou@parliament.cy,,,AKEL – Left – New Forces,akel-nd,ecf5b3e8-fb3d-40fc-afed-6f215b76ac70,Lemesos,House of Representatives,10,,,http://www.parliament.cy/assets/image/imageoriginal/Adamou Adamos.jpg,male,Q351655,Q22808995,Q59150
42700471-5888-49f3-b162-af263a529b9f,Anastasiadis Nikos,Anastasiadis Nikos,,,,Democratic Rally,disy,ecf5b3e8-fb3d-40fc-afed-6f215b76ac70,Lemesos,House of Representatives,10,,2013-02-28,http://www.parliament.cy/assets/image/imageoriginal/Anastasiades Nikos.jpg,male,Q2112764,Q644973,Q59150
97573f91-7557-4bfd-ae6d-e85cd3547e00,Antoniou Antonis,Antoniou Antonis,,,,Democratic Party,diko,6a7a3321-999b-4fbc-bcf1-ba49669a69a7,Pafos,House of Representatives,10,,,http://www.parliament.cy/assets/image/imageoriginal/ANTONIOU ANTONIS.jpg,male,Q12873774,Q816863,Q59133
1f785a1b-8474-4225-b25f-2734affe4bac,Champoullas Evgenios,Champoullas Evgenios,,,,Democratic Rally,disy,50c83c71-4ae0-41c4-ba9b-9769862cb7a5,Ammochostos,House of Representatives,10,2014-11-06,,http://www.parliament.cy/assets/image/imageoriginal/Hamboullas-mikri.jpg,male,,Q644973,Q59148
45c60ea1-bb65-4066-b1d3-0edc92359e14,Charalampidou Eirini,Charalampidou Eirini,icharalambides@parliament.cy,xaralambidou,,AKEL – Left – New Forces,akel-nd,3fadac1f-67e6-444e-a7fb-6fac739b649b,Lefkosia,House of Representatives,10,,,http://www.parliament.cy/assets/image/imageoriginal/Charalambidou Eirini.jpg,female,Q12876791,Q22808995,Q59147
031e1ad7-2f4a-41d9-89b6-640b675702fa,Chatzigiannis Kyriakos,Chatzigiannis Kyriakos,khadjiyianni@parliament.cy,,,Democratic Rally,disy,50c83c71-4ae0-41c4-ba9b-9769862cb7a5,Ammochostos,House of Representatives,10,,,http://www.parliament.cy/assets/image/imageoriginal/Hadjiyiannis kiriakos 10 AM.jpg,male,,Q644973,Q59148
1479b419-0e38-499f-9670-471f98a0c6bb,Christoforou Lefteris,Christoforou Lefteris,,LefChristoforou,ChristoforouLefteris,Democratic Rally,disy,50c83c71-4ae0-41c4-ba9b-9769862cb7a5,Ammochostos,House of Representatives,10,,2014-10-31,http://www.parliament.cy/assets/image/imageoriginal/CHRISTOFOROU Lefteris.jpg,male,Q16571128,Q644973,Q59148
66966c4d-e771-40be-a7b6-fda2618abf5b,Damianou Aristos,Damianou Aristos,adamianou@parliament.cy,AristosDamianou,,AKEL – Left – New Forces,akel-nd,3fadac1f-67e6-444e-a7fb-6fac739b649b,Lefkosia,House of Representatives,10,,,http://www.parliament.cy/assets/image/imageoriginal/DAMIANOU.JPG,male,Q12872352,Q22808995,Q59147
1a89df8b-970b-4ed7-ab40-6660f851865f,Dimitriou Misiaouli Stella,Dimitriou Misiaouli Stella,,,,AKEL – Left – New Forces,akel-nd,3fadac1f-67e6-444e-a7fb-6fac739b649b,Lefkosia,House of Representatives,10,,,http://www.parliament.cy/assets/image/imageoriginal/stella misiaouli.JPG,female,Q16329024,Q22808995,Q59147
74053fe1-0b44-44e4-809d-8c92b5f553a5,Diplaros Efthymios,Diplaros Efthymios,ediplaros@parliament.cy,diplarose,,Democratic Rally,disy,ecf5b3e8-fb3d-40fc-afed-6f215b76ac70,Lemesos,House of Representatives,10,,,http://www.parliament.cy/assets/image/imageoriginal/Diplaros Efthymios 2016.jpg,male,,Q644973,Q59150
