id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
aadu_must,Aadu Must,Aadu.Must@riigikogu.ee,,Eesti Keskerakonna fraktsioon,KESK,Tartu linn,Riigikogu,13,,,,
ain_lutsepp,Ain Lutsepp,Ain.Lutsepp@riigikogu.ee,,Eesti Vabaerakonna fraktsioon,EVA,Tallinna Mustamäe ja Nõmme linnaosa,Riigikogu,13,,,,
aivar_kokk,Aivar Kokk,Aivar.Kokk@riigikogu.ee,,Isamaa ja Res Publica Liidu fraktsioon,IRL,Jõgeva- ja Tartumaa,Riigikogu,13,,,,
aivar_sõerd,Aivar Sõerd,Aivar.Soerd@riigikogu.ee,,Eesti Reformierakonna fraktsioon,RE,Harju- ja Raplamaa,Riigikogu,13,,,,
andre_sepp,Andre Sepp,Andre.Sepp@riigikogu.ee,,Eesti Reformierakonna fraktsioon,RE,Harju- ja Raplamaa,Riigikogu,13,2015-04-09,,,
andrei_novikov,Andrei Novikov,Andrei.Novikov@riigikogu.ee,,Eesti Keskerakonna fraktsioon,KESK,"Tallinna Haabersti, Põhja-Tallinna ja Kristiine linnaosa ",Riigikogu,13,2015-03-27,,,
andres_ammas,Andres Ammas,Andres.Ammas@riigikogu.ee,,Eesti Vabaerakonna fraktsioon,EVA,"Hiiu-, Lääne- ja Saaremaa ",Riigikogu,13,,,,
andres_anvelt,Andres Anvelt,Andres.Anvelt@riigikogu.ee,,Sotsiaaldemokraatliku Erakonna fraktsioon,SDE,"Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa ",Riigikogu,13,,,,
andres_herkel,Andres Herkel,Andres.Herkel@riigikogu.ee,,Eesti Vabaerakonna fraktsioon,EVA,"Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa ",Riigikogu,13,,,,
andres_metsoja,Andres Metsoja,Andres.Metsoja@riigikogu.ee,,Isamaa ja Res Publica Liidu fraktsioon,IRL,Pärnumaa,Riigikogu,13,,,,
anne_sulling,Anne Sulling,Anne.Sulling@riigikogu.ee,,Eesti Reformierakonna fraktsioon,RE,Tartu linn,Riigikogu,13,,,,
ants_laaneots,Ants Laaneots,Ants.Laaneots@riigikogu.ee,,Eesti Reformierakonna fraktsioon,RE,Tartu linn,Riigikogu,13,,,,
arno_sild,Arno Sild,Arno.Sild@riigikogu.ee,,Eesti Konservatiivse Rahvaerakonna fraktsioon,EKRE,"Võru-, Valga- ja Põlvamaa ",Riigikogu,13,,,,
arto_aas,Arto Aas,Arto.Aas@riigikogu.ee,,Eesti Reformierakonna fraktsioon,RE,"Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa ",Riigikogu,13,,2015-04-08,,
artur_talvik,Artur Talvik,Artur.Talvik@riigikogu.ee,,Eesti Vabaerakonna fraktsioon,EVA,Harju- ja Raplamaa,Riigikogu,13,,,,
deniss_boroditš,Deniss Boroditš,Deniss.Borodits@riigikogu.ee,,Eesti Reformierakonna fraktsioon,RE,Ida-Virumaa,Riigikogu,13,,,,
dmitri_dmitrijev,Dmitri Dmitrijev,Dmitri.Dmitrijev@riigikogu.ee,,Eesti Keskerakonna fraktsioon,KESK,Ida-Virumaa,Riigikogu,13,2015-03-27,,,
edgar_savisaar,Edgar Savisaar,Edgar.Savisaar@riigikogu.ee,,Fraktsiooni mittekuuluvad Riigikogu liikmed,IND,"Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa ",Riigikogu,13,,,,
eerik-niiles_kross,Eerik-Niiles Kross,Eerik-Niiles.Kross@riigikogu.ee,,Eesti Reformierakonna fraktsioon,RE,Tallinna Mustamäe ja Nõmme linnaosa,Riigikogu,13,2015-03-27,,,
eiki_nestor,Eiki Nestor,Eiki.Nestor@riigikogu.ee,,Sotsiaaldemokraatliku Erakonna fraktsioon,SDE,"Tallinna Haabersti, Põhja-Tallinna ja Kristiine linnaosa ",Riigikogu,13,,,,
einar_vallbaum,Einar Vallbaum,Einar.Vallbaum@riigikogu.ee,,Isamaa ja Res Publica Liidu fraktsioon,IRL,Lääne-Virumaa,Riigikogu,13,2015-04-09,,,
enn_eesmaa,Enn Eesmaa,Enn.Eesmaa@riigikogu.ee,,Eesti Keskerakonna fraktsioon,KESK,"Hiiu-, Lääne- ja Saaremaa ",Riigikogu,13,,,,
erki_savisaar,Erki Savisaar,Erki.Savisaar@riigikogu.ee,,Eesti Keskerakonna fraktsioon,KESK,Tallinna Mustamäe ja Nõmme linnaosa,Riigikogu,13,,,,
hannes_hanso,Hannes Hanso,Hannes.Hanso@riigikogu.ee,,Sotsiaaldemokraatliku Erakonna fraktsioon,SDE,"Hiiu-, Lääne- ja Saaremaa ",Riigikogu,13,,,,
