id,name,position_id,position,label,start_date,end_date,ordinal
Q1053876,Randolfo Pacciardi,Q1053876-d8752bb2-4209-b1e1-15d9-ec817ee3f07a,Q1538785,Italian Minister of Defence,1948-05-24,1950-01-28,0
Q1053876,Randolfo Pacciardi,Q1053876-c1d8c94f-43f0-3c56-926d-134f2a4c1183,Q1538785,Italian Minister of Defence,1950-01-28,1951-07-26,0
Q1053876,Randolfo Pacciardi,Q1053876-d61a6b43-41c0-44aa-3f21-98fe6cccd909,Q1538785,Italian Minister of Defence,1951-07-26,1953-07-16,0
Q1053876,Randolfo Pacciardi,Q1053876-8590d6ce-458b-3fc5-d12b-1649fa2117c7,Q4011164,Vice President of the Council of Ministers of Italy,1947-12-15,1948-05-22,0
Q1053876,Randolfo Pacciardi,Q1053876-8B8CF909-F321-4BFB-8882-F54F9D7EEF80,Q4011164,Vice President of the Council of Ministers of Italy,1947-12-15,1948-05-23,0
Q1055104,Pietro Lunardi,Q1055104-7788b589-47e7-a0a6-5023-2b6ec3d64875,Q6092845,Italian Minister of Transports and Infrastructures,2001-06-11,2005-04-23,0
Q1055104,Pietro Lunardi,Q1055104-0e5aec08-4c23-0833-9c8a-53a42b6a42ae,Q6092845,Italian Minister of Transports and Infrastructures,2005-04-23,2006-05-17,0
Q1055449,Matteo Salvini,Q1055449-187bf898-469f-6ef9-8101-05e49482931a,Q1541071,Italian Minister of the Interior,2018-06-01,"",0
Q1055449,Matteo Salvini,Q1055449-6D7EC45A-AB9C-4B39-BD90-3B99AEDAE1AC,Q4011164,Vice President of the Council of Ministers of Italy,2018-06-01,"",0
Q1055575,Raffaele Costa,Q1055575-2cab203c-47be-6310-ac03-52cd5fb001c8,Q27999438,Italian Minister of Transports,1993-04-29,1994-01-02,0
Q1055575,Raffaele Costa,Q1055575-17d4e16c-465b-a52b-6efe-8a314d58b672,Q54869264,Q54869264,1993-01-02,1994-05-11,0
Q1055575,Raffaele Costa,Q1055575-47caeabd-4f22-ff05-749d-0161cde2dc7a,Q54869579,Q54869579,1993-04-29,1994-01-02,0
Q1055575,Raffaele Costa,Q1055575-72d3d92a-475a-1239-652f-b190da2d9171,Q55050744,Minister of Health,1993-02-21,1993-04-29,0
Q1055575,Raffaele Costa,Q1055575-d7762e0c-4de1-4cee-1e92-16a3a19c75b3,Q55050744,Minister of Health,1994-05-11,1995-01-17,0
Q1055575,Raffaele Costa,Q1055575-30e213f6-4e92-e738-6c80-e911dd251003,Q55167536,Q55167536,1992-06-28,1993-02-21,0
Q1056622,Guido Bodrato,Q1056622-c79c8d73-4dfb-3181-dbfc-02ee989867ca,Q34153264,Minister of Education,1981-06-29,1982-08-23,0
Q1056622,Guido Bodrato,Q1056622-f7af7621-41d4-71b8-483d-e634ab7c9086,Q34153264,Minister of Education,1982-08-23,1982-12-02,0
Q1056622,Guido Bodrato,Q1056622-566d37c6-4a42-7e3e-0ea5-7391c1f62f9e,Q54879125,Q54879125,1980-10-18,1981-06-29,0
Q1056622,Guido Bodrato,Q1056622-97d993d4-4b86-a9da-3cb0-014a5d5b5ff0,Q54961867,Q54961867,1991-04-13,1992-06-28,0
Q1056622,Guido Bodrato,Q1056622-4be1f97d-48d4-6908-588b-f327e184e8b3,Q55096558,Q55096558,1982-12-01,1983-08-03,0
