id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
4L6,Senator Alan Eggleston,senator.eggleston@aph.gov.au,,Liberal Party of Australia,liberal_party_of_australia,Western Australia,senate,44,,,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/4L6/upload_ref_binary/4L6.JPG,
204953,Senator Alex Gallacher,senator.gallacher@aph.gov.au,,Australian Labor Party,australian_labor_party,South Australia,senate,44,,,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/204953/upload_ref_binary/204953.jpg,
e5e,Senator Anne McEwen,senator.mcewen@aph.gov.au,,Australian Labor Party,australian_labor_party,South Australia,senate,44,,,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/E5E/upload_ref_binary/E5E.jpg,
243273,Senator Anne Ruston,,,Liberal Party of Australia,liberal_party_of_australia,South Australia,senate,44,,,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/243273/upload_ref_binary/243273.jpg,
231199,Senator Anne Urquhart,senator.urquhart@aph.gov.au,,Australian Labor Party,australian_labor_party,Tasmania,senate,44,,,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/231199/upload_ref_binary/231199.jpg,
247871,Senator Barry O'Sullivan,,,The Nationals,the_nationals,Queensland,senate,44,,,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/247871/upload_ref_binary/247871.jpg,
HYG,Senator Bob Day AO,senator.day@aph.gov.au,http://www.twitter.com/senatorbobday,Family First Party,family_first_party,South Australia,senate,44,,,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/HYG/upload_ref_binary/HYG.jpg,
207825,Senator Bridget McKenzie,senator.mckenzie@aph.gov.au,,The Nationals,the_nationals,Victoria,senate,44,,,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/207825/upload_ref_binary/207825.jpg,
F49,Senator Carol Brown,senator.carol.brown@aph.gov.au,,Australian Labor Party,australian_labor_party,Tasmania,senate,44,,,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/F49/upload_ref_binary/F49.JPG,
HZB,Senator Catryna Bilyk,,,Australian Labor Party,australian_labor_party,Tasmania,senate,44,,,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/HZB/upload_ref_binary/HZB.JPG,
J7Q,Senator Chris Back,,,Liberal Party of Australia,liberal_party_of_australia,Western Australia,senate,44,,,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/J7Q/upload_ref_binary/J7Q.JPG,
244247,Senator Chris Ketter,,,Australian Labor Party,australian_labor_party,Queensland,senate,44,,,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/244247/upload_ref_binary/244247.jpg,
