id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
36c8456e-fd10-4305-8f1f-cf89db34d763,Aage Brusgaard,Aage Brusgaard,,,,Fremskridtspartiet,FRP,,,Folketing,1994,,,,male
ecc93911-ebbe-4c93-9d1a-36e5f059bf73,Aage Frandsen,Aage Frandsen,,,,Socialistisk Folkeparti,SF,,,Folketing,1994,,,,male
76b68c0f-5e11-49ba-8fc4-92f64f50e4fe,Agnete Laustsen,Agnete Laustsen,,,,Det Konservative Folkeparti,K,,,Folketing,1994,,,,female
1dc90004-24f3-4d60-a8a2-d6984dd5ae49,Anders Fogh Rasmussen,Anders Fogh Rasmussen,,AndersFoghR,,Venstre,V,,,Folketing,1994,,,https://upload.wikimedia.org/wikipedia/commons/4/44/Anders_Fogh_Rasmussen_-_World_Economic_Forum_Annual_Meeting_Davos_2008.jpg,male
aab184dc-db00-4d86-87d0-873f710d6c48,Anders Mølgaard Jensen,Anders Mølgaard Jensen,,,,Venstre,V,,,Folketing,1994,,,,male
9f0dfa99-14ca-4c53-a5a3-80b1cbf25aae,Anna-Marie Hansen,Anna-Marie Hansen,,,,Socialdemokraterne,S,,,Folketing,1994,,,,female
0c6f3ace-edfd-418a-9cee-e983913e2025,Anne Baastrup,Anne Baastrup,,,,Socialistisk Folkeparti,SF,,,Folketing,1994,,,https://upload.wikimedia.org/wikipedia/commons/0/07/Efter_graensehindringsdebat_i_Folketinget_(cropped).jpg,female
e2f6f574-17e7-40c7-a9ad-bd191f6372c0,Anne Birgitte Lundholt,Anne Birgitte Lundholt,,,,Det Konservative Folkeparti,KF,,,Folketing,1994,,,,female
d8120202-938e-4858-b7cb-0eccaca9e3bf,Anne-Marie Meldgaard,Anne-Marie Meldgaard,,,,Socialdemokraterne,S,,,Folketing,1994,,,,female
48e435f4-3917-4d2b-91db-210fc9f2a018,Annette Just,Annette Just,,,,Venstre,V,,,Folketing,1994,,,,female
6b0bc900-e06d-4f58-bcfd-a5ac72e7a077,Anni Svanholt,Anni Svanholt,,,,Socialistisk Folkeparti,SF,,,Folketing,1994,,,,female
2187680d-c103-423a-aa26-a1033fb372f5,Arne Melchior,Arne Melchior,,,,Centrum-Demokraterne,CD,,,Folketing,1994,,,,male
989088a7-c077-42f0-a849-833583b37157,Bendt Bendtsen,Bendt Bendtsen,,BendtEU,,Det Konservative Folkeparti,KF,,,Folketing,1994,,,"https://upload.wikimedia.org/wikipedia/commons/6/68/Bendt_Bendtsen,_March_2014.jpg",male
45c67542-2c9c-4290-8e9d-e0329ef79348,Bent Hindrup Andersen,Bent Hindrup Andersen,,,,Enhedslisten,EL,,,Folketing,1994,,,,male
94063264-da94-475d-9007-55f279b9b27e,Bertel Haarder,Bertel Haarder,bertel.haarder@ft.dk,BHaarder,,Venstre,V,,,Folketing,1994,,,http://www.thedanishparliament.dk/Members/~/media/CV/Foto/20111/V/Bertel_Haarder/Bertel_Haarderx133.jpg.ashx,male
8d6cd1b8-f9a1-49ba-8582-056e7516b78f,Birte Weiss,Birte Weiss,,,,Socialdemokraterne,S,,,Folketing,1994,,,,female
06dc642d-c063-42aa-844e-6edab4f2b674,Birthe Rønn Hornbech,Birthe Rønn Hornbech,,,,Venstre,V,,,Folketing,1994,,,,female
b9b9f423-7641-4233-87a9-996778d06d0b,Bjørn Elmquist,Bjørn Elmquist,,,,Det Radikale Venstre,RV,,,Folketing,1994,,,https://upload.wikimedia.org/wikipedia/commons/f/f2/BjoernElmquist.jpg,male
20cca34d-464e-4f76-8f26-40de62098ca2,Bjørn Westh,Bjørn Westh,,,,Socialdemokraterne,S,,,Folketing,1994,,,,male
9cb7d654-72f0-43c3-adeb-9828b3ac97bf,Bodil Thrane,Bodil Thrane,,,,Venstre,V,,,Folketing,1994,,,,female
59b38046-2fb1-4c9d-b60a-fe99d2971c9e,Brian Mikkelsen,Brian Mikkelsen,min@evm.dk,BrianMikkelsenC,,Det Konservative Folkeparti,KF,,,Folketing,1994,,,http://www.thedanishparliament.dk/Members/~/media/CV/Foto/2015/KF/Brian%20Mikkelsen/Brian_Mikkelsen_133.jpg.ashx,male
62ad674e-3079-4653-93cb-35cc29befe9c,Bruno Jerup,Bruno Jerup,,,,Enhedslisten,EL,,,Folketing,1994,,,,male
4003ac5d-8b0f-45e4-82d4-68e6c00995f9,Børge Bakholt,Børge Bakholt,,,,Socialdemokraterne,S,,,Folketing,1994,,,,male
f5de0dfc-10aa-4673-9f21-16c78a470004,Charlotte Antonsen,Charlotte Antonsen,,,,Venstre,V,,,Folketing,1994,,,,female
1067a5d5-faf2-4a2e-aec6-4e6270d906b6,Christian Mejdahl,Christian Mejdahl,,,,Venstre,V,,,Folketing,1994,,,"https://upload.wikimedia.org/wikipedia/commons/c/ca/Christian_Mejdahl,_formand_for_Folketinget.jpg",male
db10779a-0ffe-4fae-831a-eeab5479e03b,Dorte Bennedsen,Dorte Bennedsen,,,,Socialdemokraterne,S,,,Folketing,1994,,,,female
c8689e44-a44f-460b-9299-cb24aa83e19f,Elisabeth Arnold,Elisabeth Arnold,,,,Det Radikale Venstre,RV,,,Folketing,1994,,,,female
4ba417ab-e71d-46e2-9f83-fd029810cd27,Else Winther Andersen,Else Winther Andersen,,,,Venstre,V,,,Folketing,1994,,,,female
4b22f605-6506-4c26-a57d-23c837543e0a,Elsebeth Gerner Nielsen,Elsebeth Gerner Nielsen,,,,Det Radikale Venstre,RV,,,Folketing,1994,,,,female
5df42bb9-3299-4fed-9b96-03a03b631fa1,Erhard Jakobsen,Erhard Jakobsen,,,,Centrum-Demokraterne,CD,,,Folketing,1994,,,"https://upload.wikimedia.org/wikipedia/commons/5/58/Bundesarchiv_B_145_Bild-F029203-0028,_Bonn,_Kommunalpolitiker_aus_Dänemark.jpg",male
0739032b-a450-47e1-964f-c1e5996313ff,Erik Jacobsen,Erik Jacobsen,,,,Venstre,V,,,Folketing,1994,,,,male
f2204b81-8012-4f2f-851b-8f2be4a53063,Erik Larsen,Erik Larsen,,,,Venstre,V,,,Folketing,1994,,,,male
a166f0a5-1a93-4109-83ca-79e8e67cf972,Erik Mortensen,Erik Mortensen,,,,Socialdemokraterne,S,,,Folketing,1994,,,,male
544f66a3-e4a9-4e8f-b72f-34ab3733addc,Erling Christensen,Erling Christensen,,,,Socialdemokraterne,S,,,Folketing,1994,,,,
b4368aeb-3766-47eb-ac81-9fdd2a86ef6b,Erling Olsen,Erling Olsen,,,,Socialdemokraterne,S,,,Folketing,1994,,,,male
f402a997-1798-497c-b2ca-993b93a1ef7e,Erling Oxdam,Erling Oxdam,,,,Venstre,V,,,Folketing,1994,,,,male
c48d0dad-0e05-4b42-aa28-0768e6959994,Ester Larsen,Ester Larsen,,,,Venstre,V,,,Folketing,1994,,,,female
1999f15a-d488-42ac-9525-c4b049e7929c,Eva Fatum,Eva Fatum,,,,Socialdemokraterne,S,,,Folketing,1994,,,,
7a6e8604-aa38-449f-8e95-b85da623cbbb,Eva Kjer Hansen,Eva Kjer Hansen,eva.kjer.hansen@ft.dk,,,Venstre,V,,,Folketing,1994,,,http://www.thedanishparliament.dk/Members/~/media/CV/Foto/20111/V/Eva_Kjer_Hansen/Eva_Kjer_Hansen_x133.jpg.ashx,female
a535fe24-2cef-45c2-b3e7-2b94ac8e7c3e,Eva Møller,Eva Møller,,,,Det Konservative Folkeparti,KF,,,Folketing,1994,,,,female
5b3cd72a-9316-4b53-9aa3-4bae6a5c57dd,Flemming Hansen,Flemming Hansen,,,,Det Konservative Folkeparti,KF,,,Folketing,1994,,,"https://upload.wikimedia.org/wikipedia/commons/8/80/Flemming_Hansen,_samarbetsminister,_Danmark_(Bilden_ar_tagen_vid_Nordiska_radets_session_i_Oslo,_2003).jpg",male
6c087e99-0d94-42ba-bcd7-539f1baff2d9,Flemming Oppfeldt,Flemming Oppfeldt,,,,Venstre,V,,,Folketing,1994,,,,male
09ed4c35-e219-4487-8c27-cc8f3c491256,Frank Aaen,Frank Aaen,,,,Enhedslisten,EL,,,Folketing,1994,,,https://upload.wikimedia.org/wikipedia/commons/0/0e/Frank_Aaen-2011-09-09.jpg,male
a269c578-9251-416a-aa5f-9761a6d2486c,Frank Dahlgaard,Frank Dahlgaard,,,,Det Konservative Folkeparti,KF,,,Folketing,1994,,,,male
d8c8a9d4-35c5-4817-90a2-0fb61012dbb1,Frank Jensen,Frank Jensen,,FrankJensenKBH,,Socialdemokraterne,S,,,Folketing,1994,,,https://upload.wikimedia.org/wikipedia/commons/2/2b/Mipim_Kobenhavn_overborgmester_Frank_Jensen_20120307_1F_(8184293842).jpg,male
3ee9b43b-21b0-42ad-bacf-7c34138579d3,Frederik Nørgaard,Frederik Nørgaard,,,,Socialdemokraterne,S,,,Folketing,1994,,,,male
3c25756e-65a8-46bb-a6d9-a65c730001c9,Gert Petersen,Gert Petersen,,,,Socialistisk Folkeparti,SF,,,Folketing,1994,,,https://upload.wikimedia.org/wikipedia/commons/5/5e/Gert_Peterson.jpg,male
