id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
b98804cb-a666-43cc-8b11-23c2a8bbf79d,Amann-Marxer Marlies,Amann-Marxer Marlies,,,,VU,VU,area/unterland,Unterland,Landtag,2009,,,http://landtaglive.gmgnet.li/files/attachments/marlies_amann_marxer.jpg,female
b7d6a174-3375-49a9-841a-eae7d5f4e48f,Batliner Christian,Batliner Christian,christian.batliner@landtag.li,,,FBP,FBP,area/oberland,Oberland,Landtag,2009,,,http://landtaglive.gmgnet.li/files/attachments/christian_batliner.jpg,male
e7b606fc-d309-4470-ab1f-09fe1fd9f268,Batliner Manfred,Batliner Manfred,manfred.batliner@landtag.li,,,FBP,FBP,area/unterland,Unterland,Landtag,2009,,,http://landtaglive.gmgnet.li/files/attachments/manfred_batliner.jpg,male
a574b816-6dac-4be2-a39a-41aa398992f4,Beck Doris,Beck Doris,,,,VU,VU,area/unterland,Unterland,Landtag,2009,,,http://landtaglive.gmgnet.li/files/attachments/doris_beck.jpg,female
3a191c1b-1529-49ff-8454-259b34525b96,Beck Jürgen,Beck Jürgen,,,,DU,DU,area/oberland,Oberland,Landtag,2009,,,http://landtaglive.gmgnet.li/files/attachments/juergen_beck.jpg,male
a94d8b93-69bc-4a76-be8f-405342506646,Biedermann Gisela,Biedermann Gisela,,,,VU,VU,area/oberland,Oberland,Landtag,2009,,,http://landtaglive.gmgnet.li/files/attachments/gisela_biedermann.jpg,female
a976a03e-b624-4b59-9b29-0b442de07f1c,Brunhart Arthur,Brunhart Arthur,,,,VU,VU,area/oberland,Oberland,Landtag,2009,,,http://landtaglive.gmgnet.li/files/attachments/arthur_brunhart_634995624561945000.jpg,male
1a9e92f1-f6bb-465c-920d-52685f6d9687,Büchel Gerold,Büchel Gerold,,,,FBP,FBP,area/unterland,Unterland,Landtag,2009,,,http://landtaglive.gmgnet.li/files/attachments/gerold_buechel.jpg,male
07040773-0519-4b99-95c9-0701a3c7e737,Büchel Peter,Büchel Peter,peter.buechel@landtag.li,,,VU,VU,area/unterland,Unterland,Landtag,2009,,,http://landtaglive.gmgnet.li/files/attachments/peter_buechel.jpg,male
2434f36c-1ea1-454d-806c-0490b508adf8,Frick Albert,Frick Albert,albert.frick@landtag.li,,,FBP,FBP,area/oberland,Oberland,Landtag,2009,,,http://landtaglive.gmgnet.li/files/attachments/albert_frick.jpg,male
0aa9b4c7-f7b2-48ab-abfb-3287f52a1c64,Frick Pepo,Frick Pepo,,,,FL,FL,area/oberland,Oberland,Landtag,2009,,,http://landtaglive.gmgnet.li/files/attachments/pepo_frick.jpg,male
a513c497-4ad2-491c-b662-bc90f696bda9,Frommelt Doris,Frommelt Doris,,,,FBP,FBP,area/oberland,Oberland,Landtag,2009,,,http://landtaglive.gmgnet.li/files/attachments/doris_frommelt.jpg,female
c8a2be09-542f-42b7-b76c-774646ae33a8,Gopp Rainer,Gopp Rainer,rainer.gopp@landtag.li,,,FBP,FBP,area/unterland,Unterland,Landtag,2009,,,http://landtaglive.gmgnet.li/files/attachments/rainer_gopp.jpg,male
